status
Statement executed successfully.

status
Statement executed successfully.

LP_LOAN_ID,LOANID,PAYOFFUID,PLACEMENT_STATUS,PLACEMENT_STATUS_STARTDATE,CHARGEOFFDATE,PRINCIPALBALANCEATCHARGEOFF,RECOVERIESPAIDTODATE,CURRENT_LP_STATUS,SETTLEMENTSTATUS,SETTLEMENT_ACCEPTED_DATE,SETTLEMENT_COMPLETION_DATE,SETTLEMENT_AMOUNT,SETTLEMENT_AMOUNT_PAID,SETTLEMENT_DATA_SOURCE_LIST,POST_CHARGEOFF_PAYMENT_COUNT,TOTAL_POST_CHARGEOFF_PAYMENTS,LAST_POST_CHARGEOFF_PAYMENT_DATE,AUTOPAY_PENDING,AUTOPAY_TYPE,NEXT_AUTOPAY_DATE,AUTOPAY_AMOUNT,AUTOPAY_COUNT,FUTURE_PAYMENT_COUNT,FUTURE_PAYMENT_DATE,TOTAL_FUTURE_PAYMENT_AMOUNT,FUTURE_PAYMENT_TYPES,HAS_SETTLEMENT_DATA,HAS_ACTIVE_AUTOPAY,HAS_FUTURE_PAYMENTS,TOTAL_CONFLICT_COUNT
67382,P02EAA22B995C,1b555ffb-ac60-e4bf-6fac-02eaa22b995c,Placed - Bounce,2025-06-18,2025-03-26,4006.6100,876.5800,,,,,,,,1,876.58,2025-06-20,Y,autopay.type.recurring,2025-10-22,876.58,1,0,,0.00,,0,1,0,1
71723,P14F244D66918,be991688-d36b-d609-171b-14f244d66918,Placed - Bounce,2025-06-18,2025-03-21,14809.3800,653.2000,,,,,,,,1,653.20,2025-04-18,Y,autopay.type.recurring,2025-10-19,653.20,1,0,,0.00,,0,1,0,1
1081,P62672A3DD9D3,04738410-ed9e-6931-b0d9-62672a3dd9d3,Placed - Bounce,2025-06-18,2025-03-17,1584.3600,1584.3600,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,3,1584.36,2025-06-16,N,,,0.00,0,0,,0.00,,1,0,0,1
73778,P425157E2246D,109848e6-7bb4-4c6d-8955-425157e2246d,Placed - Bounce,2025-06-18,2025-03-10,10897.9800,1632.0000,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,6,1632.00,2025-10-06,N,,,0.00,0,0,,0.00,,1,0,0,1
69149,P0C3DE7CD7BE6,8e7e969e-0c34-6c3c-9091-0c3de7cd7be6,Placed - Bounce,2025-06-18,2025-03-05,3417.0500,3417.0500,Closed - Settled in Full,Complete,2025-06-10,2025-06-10,3417.05,,"CUSTOM_FIELDS, DOCUMENTS, SUB_STATUS",1,3417.05,2025-06-10,N,,,0.00,0,0,,0.00,,1,0,0,1
71332,P60DD83035E7E,2234a490-8a37-48a8-c23e-60dd83035e7e,Placed - Bounce,2025-06-18,2025-03-05,2250.8400,748.4800,,,,,,,,4,748.48,2025-09-30,Y,autopay.type.recurring,2025-11-01,187.12,1,0,,0.00,,0,1,0,1
72275,P4FAF9A18F6B3,42d24779-f06e-d225-9925-4faf9a18f6b3,Placed - Bounce,2025-06-18,2025-03-05,16162.0200,1137.7500,,,,,,,,1,1137.75,2025-07-31,Y,autopay.type.recurring,2025-11-01,1137.75,1,0,,0.00,,0,1,0,1
68864,PB543A84A9EFD,78e5a542-2d88-2a72-dd36-b543a84a9efd,Placed - Bounce,2025-06-18,2025-03-05,3399.9200,1470.4800,,,,,,,,3,1470.48,2025-07-31,Y,autopay.type.recurring,2025-11-01,490.16,1,0,,0.00,,0,1,0,1
68852,P095FE61726AF,30d1ae1e-fff3-d891-a3be-095fe61726af,Placed - Bounce,2025-06-18,2025-03-02,3464.4300,1212.5400,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",6,1212.54,2025-10-01,N,,,0.00,0,0,,0.00,,1,0,0,1
73997,P3886FBA662AE,4988d24e-3ab1-429e-a795-3886fba662ae,Placed - Bounce,2025-06-18,2025-03-01,19299.3400,483.0000,Closed - Charged-Off Collectible,Active,2025-06-16,,11592.00,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",1,483.00,2025-07-14,N,,,0.00,0,0,,0.00,,1,0,0,1
67632,PD0C4BA557630,1b536daa-7246-b27e-2c56-d0c4ba557630,Placed - Bounce,2025-06-18,2025-02-25,2731.9000,478.0800,,,,,,,,6,478.08,2025-09-18,Y,autopay.type.single,2025-10-18,79.69,18,0,,0.00,,0,1,0,1
68127,PF19BE728651D,b493264b-8450-3b0f-f13b-f19be728651d,Placed - Bounce,2025-06-18,2025-02-21,9992.5000,6495.1300,Closed - Charged-Off Collectible,Broken,2025-03-14,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",8,6495.13,2025-10-02,N,,,0.00,0,0,,0.00,,1,0,0,1
74924,P1E08FE226F10,7e4b378f-8e99-b358-2f9a-1e08fe226f10,Placed - Bounce,2025-06-18,2025-02-21,16399.1400,16603.0000,Closed - Settled in Full,Complete,2025-06-09,2025-07-24,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS, ACTIONS",1,16603.00,2025-07-24,N,,,0.00,0,0,,0.00,,1,0,0,1
68049,P76C702B921E9,12d295b6-2266-2b7d-8405-76c702b921e9,Placed - Bounce,2025-06-18,2025-02-18,2700.1000,630.0400,Closed - Charged-Off Collectible,Active,2025-06-04,,2700.10,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",4,630.04,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
73473,P008EEEADCF55,6b056766-cbdd-4c8c-7f6f-008eeeadcf55,Placed - Bounce,2025-06-18,2025-02-11,13954.7100,875.2300,,,,,,,,1,875.23,2025-02-28,Y,autopay.type.recurring,2025-11-02,875.23,1,0,,0.00,,0,1,0,1
71351,PE5902CCB4394,37f0feee-96d6-e55f-a7fb-e5902ccb4394,Placed - Bounce,2025-06-18,2025-02-07,399.4800,263.3600,Closed - Charged-Off Collectible,Broken,2025-04-10,,,,"CUSTOM_FIELDS, PORTFOLIOS",1,263.36,2025-04-21,N,,,0.00,0,0,,0.00,,1,0,0,1
70688,P8D9553FAAD1B,ae9d1131-b54f-7387-4413-8d9553faad1b,Placed - Bounce,2025-06-18,2025-02-05,11179.7800,5188.0500,,,,,,,,9,5188.05,2025-10-07,Y,autopay.type.recurring,2025-11-08,576.45,1,0,,0.00,,0,1,0,1
71985,P15C0D8BDB4BD,36d4e7ea-3196-d634-58b8-15c0d8bdb4bd,Placed - Bounce,2025-06-18,2025-02-01,8137.6700,1349.6800,,,,,,,,2,1349.68,2025-08-01,Y,autopay.type.recurring,2025-11-04,674.84,1,0,,0.00,,0,1,0,1
70570,PDCC6BAC2EF85,2da313e5-6724-4624-a390-dcc6bac2ef85,Placed - Bounce,2025-06-18,2025-01-31,14122.2000,3825.3600,,,,,,,,6,3278.88,2025-10-02,Y,autopay.type.recurring,2025-11-03,546.48,1,0,,0.00,,0,1,0,1
72684,P973D213BB3BA,2eba1da3-15ef-4fe8-8b9f-973d213bb3ba,Placed - Bounce,2025-06-18,2025-01-31,15190.0700,2671.0400,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,6,2292.04,2025-09-10,N,,,0.00,0,0,,0.00,,1,0,0,1
69217,P4F4A9E12D901,3d6f7fb4-fccc-7685-df73-4f4a9e12d901,Placed - Bounce,2025-06-18,2025-01-26,15195.7400,2516.5200,,,,,,,,2,2516.52,2025-07-25,Y,autopay.type.recurring,2025-10-28,1258.26,1,0,,0.00,,0,1,0,1
72246,PCE612F0EB771,66201703-95d6-4bef-049b-ce612f0eb771,Placed - Bounce,2025-06-18,2025-01-25,2711.6300,1078.1000,,,,,,,,5,1078.10,2025-06-26,Y,autopay.type.recurring,2025-10-27,215.62,1,0,,0.00,,0,1,0,1
71770,PBA9ECA2D9226,e49d4d84-204f-c3fc-9c99-ba9eca2d9226,Placed - Bounce,2025-06-18,2025-01-25,2680.1200,568.9200,,,,,,,,3,568.92,2025-04-25,Y,autopay.type.recurring,2025-10-27,189.64,1,0,,0.00,,0,1,0,1
68955,PE898FB654621,e008aab3-946d-38d5-2720-e898fb654621,Placed - Bounce,2025-06-18,2025-01-24,5519.7800,375.0000,Closed - Charged-Off Collectible,Broken,2025-02-26,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",7,375.00,2025-09-16,N,,,0.00,0,0,,0.00,,1,0,0,1
74935,P54DAA3D10F80,1b3387a4-24a9-d218-7cf6-54daa3d10f80,Placed - Bounce,2025-06-18,2025-01-21,8774.7600,653.9100,,,,,,,,1,653.91,2025-02-05,Y,autopay.type.recurring,2025-11-06,653.91,1,0,,0.00,,0,1,0,1
72802,P1A32A5373F65,1f9b018f-6e12-40d6-acf4-1a32a5373f65,Placed - Bounce,2025-06-18,2025-01-16,6903.6200,1035.5400,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,3,1035.54,2025-06-05,N,,,0.00,0,0,,0.00,,1,0,0,1
70325,P2A6085DCD2C5,69d11baa-50b3-d0df-1e6a-2a6085dcd2c5,Placed - Bounce,2025-06-18,2025-01-15,11601.8100,3383.8700,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,7,3383.87,2025-08-11,N,,,0.00,0,0,,0.00,,1,0,0,1
70538,P5852A0D35EEA,89cc0a73-c61f-8d72-aadb-5852a0d35eea,Placed - Bounce,2025-06-18,2025-01-14,13298.0700,1939.3000,Closed - Charged-Off Collectible,Broken,2025-05-08,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",5,1939.30,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
72533,PEBB661BE4954,133ec037-90c4-4ad2-ba55-ebb661be4954,Placed - Bounce,2025-06-18,2025-01-13,6121.4300,712.0000,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",4,712.00,2025-08-28,N,,,0.00,0,0,,0.00,,1,0,0,1
73503,P1E894556759A,7b1a3ba6-2982-448e-b968-1e894556759a,Placed - Bounce,2025-06-18,2025-01-12,27450.7800,10.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,10.00,2025-02-06,N,,,0.00,0,0,,0.00,,1,0,0,1
73891,P88A35BA0B666,253d2171-3267-411a-a6bb-88a35ba0b666,Placed - Bounce,2025-06-18,2025-01-11,8073.7600,4441.0000,Closed - Charged-Off Collectible,,,,,,"DOCUMENTS, ACTIONS",9,4441.00,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
68913,PEBC50BC925A8,433988a1-9b94-eb02-573a-ebc50bc925a8,Placed - Bounce,2025-06-18,2025-01-06,5994.9600,2797.6000,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,8,2797.60,2025-09-26,N,,,0.00,0,0,,0.00,,1,0,0,1
66938,P52898606C15A,54c2505a-cf6b-4e18-eeee-52898606c15a,Placed - Bounce,2025-06-18,2025-01-06,6184.3200,1116.0000,Closed - Charged-Off Collectible,Active,2025-06-16,,4472.74,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",3,1116.00,2025-09-08,N,,,0.00,0,0,,0.00,,1,0,0,1
72052,P141CDDFAF784,2952f7f8-af6d-53a2-cebe-141cddfaf784,Placed - Bounce,2025-06-18,2025-01-05,10339.6700,1541.5600,,,,,,,,1,1541.56,2025-01-07,Y,autopay.type.recurring,2025-11-07,770.78,1,0,,0.00,,0,1,0,1
71412,P8623F572DE10,f7964d65-df99-7344-7e5e-8623f572de10,Placed - Bounce,2025-06-18,2025-01-04,16734.2000,4166.2400,,,,,,,,7,3645.46,2025-10-03,Y,autopay.type.recurring,2025-11-06,520.78,1,0,,0.00,,0,1,0,1
73545,P523C64987CE4,19f14292-0b25-49a9-948a-523c64987ce4,Placed - Bounce,2025-06-18,2024-12-26,21672.7500,12500.0000,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,1,12500.00,2025-02-06,N,,,0.00,0,0,,0.00,,1,0,0,1
68806,P89F356CB03D9,ec9f47eb-095e-07ae-e6cc-89f356cb03d9,Placed - Bounce,2025-06-18,2024-12-24,2928.2500,1465.0000,Closed - Settled in Full,Broken,2025-04-02,2025-02-20,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS",1,1465.00,2025-02-20,N,,,0.00,0,0,,0.00,,1,0,0,1
72511,P2E3BB861598B,814117d5-5af2-4da4-a600-2e3bb861598b,Placed - Bounce,2025-06-18,2024-12-23,2533.5200,1314.8000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,2,1314.80,2025-04-24,N,,,0.00,0,0,,0.00,,1,0,0,1
66746,PF1D7A1C8EED4,b26d4877-7d67-22cc-3b74-f1d7a1c8eed4,Placed - Bounce,2025-06-18,2024-12-23,323.8800,210.5200,Closed - Charged-Off Collectible,Broken,2025-03-26,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",1,210.52,2025-04-01,N,,,0.00,0,0,,0.00,,1,0,0,1
69772,PF2FB3B4C798B,33db3e66-dc63-57a3-46ce-f2fb3b4c798b,Placed - Bounce,2025-06-18,2024-12-22,13109.1200,1233.2600,,,,,,,,1,1233.26,2025-01-23,Y,autopay.type.recurring,2025-10-24,1233.26,1,0,,0.00,,0,1,0,1
95766,P482BB4E36E8C,2289e182-3c87-4ac0-a957-482bb4e36e8c,Placed - Bounce,2025-06-18,2024-12-18,29412.6700,125.0000,,,,,,,,0,0.00,,Y,autopay.type.single,2025-11-15,125.00,20,0,,0.00,,0,1,0,1
99121,PF8A145B0B905,8d5efd7d-726a-e680-c6bd-f8a145b0b905,Placed - Bounce,2025-06-18,2024-12-12,9533.4900,6196.7700,Closed - Settled in Full,Broken,2025-04-02,2025-02-04,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS, ACTIONS",1,6196.77,2025-02-04,N,,,0.00,0,0,,0.00,,1,0,0,1
85794,P0BD9796A8D00,cf7ca796-7c10-d339-1c43-0bd9796a8d00,Placed - Bounce,2025-06-18,2024-12-09,6395.7500,6395.7300,Closed - Settled in Full,Broken,2025-04-02,2024-12-30,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS",1,6395.73,2024-12-27,N,,,0.00,0,0,,0.00,,1,0,0,1
93412,PEB5B2E6E26B3,cd93772d-02f1-a850-e3dc-eb5b2e6e26b3,Placed - Bounce,2025-06-18,2024-12-04,12580.8100,4893.0000,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,7,4893.00,2025-09-05,N,,,0.00,0,0,,0.00,,1,0,0,1
90304,P7D9FBC19DB79,856322d5-b5e6-2cc3-3e92-7d9fbc19db79,Placed - Bounce,2025-06-18,2024-12-03,4990.4500,415.8800,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,2,415.88,2025-08-05,N,,,0.00,0,0,,0.00,,1,0,0,1
84899,P6CD4E6F4729C,700af63d-8a58-19b2-42d8-6cd4e6f4729c,Placed - Bounce,2025-06-18,2024-11-24,4516.3900,889.4700,Closed - Charged-Off Collectible,Active,2025-06-12,,3161.47,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",4,889.47,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
88556,P37BBE525E88F,e681767c-56e4-e67f-27a4-37bbe525e88f,Placed - Bounce,2025-06-18,2024-11-20,13582.8900,7470.0000,Closed - Settled in Full,Broken,2025-04-02,2025-03-14,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS, ACTIONS",1,7470.00,2025-03-14,N,,,0.00,0,0,,0.00,,1,0,0,1
90089,P8058C6009DB1,131addca-c4d4-c060-4eb7-8058c6009db1,Placed - Bounce,2025-06-18,2024-11-16,22884.4000,1277.0800,Closed - Charged-Off Collectible,Active,2025-06-10,,12586.42,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",3,1277.08,2025-09-04,N,,,0.00,0,0,,0.00,,1,0,0,1
95085,PD5D006B66874,fb4b45ca-af94-4132-b23c-d5d006b66874,Placed - Bounce,2025-06-18,2024-11-11,26792.3100,10934.0000,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",6,9372.00,2025-09-12,N,,,0.00,0,0,,0.00,,1,0,0,1
95358,P73C2BD003C5D,08e4cb41-6ecc-44ea-9c5a-73c2bd003c5d,Placed - Bounce,2025-06-18,2024-11-07,16103.6500,10467.3700,Closed - Charged-Off Collectible,Broken,2025-02-19,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",1,10467.37,2025-02-24,N,,,0.00,0,0,,0.00,,1,0,0,1
94889,P2355243F55B5,aff99e92-d15e-4da7-984f-2355243f55b5,Placed - Bounce,2025-06-18,2024-10-30,21427.4800,3500.0000,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",9,3000.00,2025-09-12,N,,,0.00,0,0,,0.00,,1,0,0,1
86081,P303B77BDE141,73b7d367-5c98-ae5e-17d8-303b77bde141,Placed - Bounce,2025-06-18,2024-10-29,11461.3100,7449.8500,Closed - Settled in Full,Complete,2025-04-02,2025-01-15,7449.85,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS, ACTIONS",1,7449.85,2025-01-15,N,,,0.00,0,0,,0.00,,1,0,0,1
95992,PE93EDEB96F46,8f234976-197f-4520-b975-e93edeb96f46,Placed - Bounce,2025-06-18,2024-10-29,7500.7200,4875.4700,Closed - Charged-Off Collectible,Broken,2025-02-28,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",1,4875.47,2025-03-06,N,,,0.00,0,0,,0.00,,1,0,0,1
91521,P4D1DAF5B2EFC,55fd5ccc-a49e-0595-a8a4-4d1daf5b2efc,Placed - Bounce,2025-06-18,2024-10-26,20813.0800,1000.0000,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, ACTIONS",2,1000.00,2025-03-28,N,,,0.00,0,0,,0.00,,1,0,0,1
93665,P8CBC75CECFB4,48f27c24-f75c-80cd-d111-8cbc75cecfb4,Placed - Bounce,2025-06-18,2024-10-26,13397.4700,781.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,781.00,2024-11-29,N,,,0.00,0,0,,0.00,,1,0,0,1
90977,P7EB5EBCB6947,4088d5c6-fdcb-07ad-8b0f-7eb5ebcb6947,Placed - Bounce,2025-06-18,2024-10-26,15408.6200,9245.1700,Closed - Charged-Off Collectible,Broken,2025-04-18,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",1,9245.17,2025-05-01,N,,,0.00,0,0,,0.00,,1,0,0,1
90160,P8E02360988D8,4a571a3a-feb7-d5b2-303c-8e02360988d8,Placed - Bounce,2025-06-18,2024-10-21,12964.0100,2700.0000,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",8,2400.00,2025-09-09,N,,,0.00,0,0,,0.00,,1,0,0,1
95529,P6C7EE5EEDAAF,e0c19ccf-f5d0-4896-b927-6c7ee5eedaaf,Placed - Bounce,2025-06-18,2024-10-20,12464.6100,3993.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,11,3993.00,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
95946,PBBD9C70F1061,9f908f15-196d-365b-d15d-bbd9c70f1061,Placed - Bounce,2025-06-18,2024-10-19,28483.9400,4569.3200,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",7,4569.32,2025-09-15,N,,,0.00,0,0,,0.00,,1,0,0,1
92860,PEB0B8A81E715,74cd278c-94e6-90c3-8a33-eb0b8a81e715,Placed - Bounce,2025-06-18,2024-10-15,5736.9500,3729.0200,Closed - Settled in Full,Broken,2025-06-17,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS, ACTIONS",1,3729.02,2025-06-20,N,,,0.00,0,0,,0.00,,1,0,0,1
90427,PBA5E3576521B,a33941bd-a0b9-5dc3-240b-ba5e3576521b,Placed - Bounce,2025-06-18,2024-10-01,18296.6800,1601.0400,Closed - Charged-Off Collectible,Active,2025-06-23,,12807.68,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",3,1601.04,2025-09-18,N,,,0.00,0,0,,0.00,,1,0,0,1
86491,PED216B415020,1fa9e9e0-3b18-3849-8e53-ed216b415020,Placed - Bounce,2025-06-18,2024-09-25,9157.8100,5952.5800,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, ACTIONS",1,5952.58,2025-03-27,N,,,0.00,0,0,,0.00,,1,0,0,1
83409,P7D754B956F5A,5910f1e6-1897-3a71-551c-7d754b956f5a,Placed - Bounce,2025-06-18,2024-09-15,946.5200,222.5600,Closed - Charged-Off Collectible,Active,2025-06-12,,662.56,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",4,222.56,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
94123,PD46F8F77AA3D,d1c13900-5cd0-0cf0-9a6d-d46f8f77aa3d,Placed - Bounce,2025-06-18,2024-09-09,1932.2600,1255.9700,Closed - Settled in Full,Broken,2025-04-02,2025-03-14,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS",1,1255.97,2025-03-18,N,,,0.00,0,0,,0.00,,1,0,0,1
95630,P9FD2F5BE1464,77c1a9f0-37be-4d4f-8a48-9fd2f5be1464,Placed - Bounce,2025-06-18,2024-08-28,2814.7300,1688.8400,Closed - Settled in Full,Broken,2025-03-14,2025-02-27,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS, ACTIONS",1,1688.84,2025-02-27,N,,,0.00,0,0,,0.00,,1,0,0,1
94708,P44EF19C4A8D9,d2cc54e6-3748-b078-b5d5-44ef19c4a8d9,Placed - Bounce,2025-06-18,2024-08-26,2661.1400,468.0000,Closed - Charged-Off Collectible,Active,2025-06-20,,1863.00,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",3,468.00,2025-09-09,N,,,0.00,0,0,,0.00,,1,0,0,1
94455,P9B1EC39EBA99,39062802-6024-46c5-3565-9b1ec39eba99,Placed - Bounce,2025-06-18,2024-08-25,1665.1400,97.1400,Closed - Charged-Off Collectible,Active,2025-06-12,,1165.60,,"CUSTOM_FIELDS, PORTFOLIOS, CHECKLIST_ITEMS",1,97.14,2025-06-16,N,,,0.00,0,0,,0.00,,1,0,0,1
95075,P8CF4DDA644C9,f4999be3-5cf0-4e07-a75b-8cf4dda644c9,Placed - Bounce,2025-06-18,2024-08-24,37038.6700,300.0000,,,,,,,,6,300.00,2025-10-07,Y,autopay.type.recurring,2025-11-08,50.00,1,0,,0.00,,0,1,0,1
91903,P5071255963DC,ecf54c35-8886-2d7a-cca2-5071255963dc,Placed - Bounce,2025-06-18,2024-08-23,19502.7900,2927.0000,Closed - Charged-Off Collectible,Active,2025-06-24,,11702.00,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS, CHECKLIST_ITEMS",3,2927.00,2025-08-26,N,,,0.00,0,0,,0.00,,1,0,0,1
92916,P2607D7F610F3,7c5b63ed-8243-0935-fceb-2607d7f610f3,Placed - Bounce,2025-06-18,2024-08-16,1053.1400,579.2800,Closed - Settled in Full,Broken,2025-04-02,2025-03-21,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS",1,579.28,2025-03-21,N,,,0.00,0,0,,0.00,,1,0,0,1
94759,P47DC2251D2A7,e734d9d1-ad79-4527-a650-47dc2251d2a7,Placed - Bounce,2025-06-18,2024-08-15,1645.2700,1069.4300,Closed - Charged-Off Collectible,Broken,2025-02-18,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",1,1069.43,2025-02-21,N,,,0.00,0,0,,0.00,,1,0,0,1
84687,P497E491E6D9E,16099475-556a-a3fd-b162-497e491e6d9e,Placed - Bounce,2025-06-18,2024-08-13,1787.3200,1161.7600,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,1,1161.76,2025-05-08,N,,,0.00,0,0,,0.00,,1,0,0,1
91559,P39AE600D394D,c53b9664-e0b3-dab2-e836-39ae600d394d,Placed - Bounce,2025-06-18,2024-08-12,14330.7200,2508.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,5,2090.00,2025-09-17,N,,,0.00,0,0,,0.00,,1,0,0,1
95060,P780D8D11DE03,28188e8d-7df7-440a-bd1c-780d8d11de03,Placed - Bounce,2025-06-18,2024-08-11,18338.4200,11919.9700,Closed - Settled in Full,Complete,2025-06-24,2025-06-27,11919.97,,"CUSTOM_FIELDS, PORTFOLIOS, SUB_STATUS, CHECKLIST_ITEMS",1,11919.97,2025-06-27,N,,,0.00,0,0,,0.00,,1,0,0,1
92185,P9E9ED45C0D24,88433e22-d0d7-7e4f-37d3-9e9ed45c0d24,Placed - Bounce,2025-06-18,2024-07-31,10895.1400,1271.0800,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",4,1271.08,2025-09-17,N,,,0.00,0,0,,0.00,,1,0,0,1
93769,P710BCED9E101,8cbc9f82-2a2d-e6d6-138d-710bced9e101,Placed - Bounce,2025-06-18,2024-07-26,15695.4500,2746.6800,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",3,2746.68,2025-07-11,N,,,0.00,0,0,,0.00,,1,0,0,1
86341,PCAD85ACB1E92,d400bea0-27f0-3ae0-9573-cad85acb1e92,Placed - Bounce,2025-06-18,2024-07-23,6387.3300,4581.2400,Closed - Charged-Off Collectible,Broken,2025-04-17,,,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, ACTIONS",1,4581.24,2025-05-08,N,,,0.00,0,0,,0.00,,1,0,0,1
85046,P6E9ADAEA1161,30264128-2c95-6229-d209-6e9adaea1161,Placed - Bounce,2025-06-18,2024-07-23,13433.0300,8731.4700,Closed - Settled in Full,Complete,2025-06-20,2025-07-07,8731.47,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS, ACTIONS, CHECKLIST_ITEMS",1,8731.47,2025-07-08,N,,,0.00,0,0,,0.00,,1,0,0,1
91713,P44484F30BBDE,c973545d-68be-d731-e172-44484f30bbde,Placed - Bounce,2025-06-18,2024-07-17,9464.6400,6152.0200,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,1,6152.02,2025-05-12,N,,,0.00,0,0,,0.00,,1,0,0,1
93437,PCB6CE989A8CE,2c32bc8e-aac9-d7e1-f856-cb6ce989a8ce,Placed - Bounce,2025-06-18,2024-07-16,13850.8600,4754.1900,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",6,4075.02,2025-09-16,N,,,0.00,0,0,,0.00,,1,0,0,1
84005,P4EE07FCC785C,732adbd0-0436-4b59-d9d8-4ee07fcc785c,Placed - Bounce,2025-06-18,2024-07-13,12726.6900,300.0600,Closed - Charged-Off Collectible,,,,,,DOCUMENTS,3,300.06,2025-06-18,N,,,0.00,0,0,,0.00,,1,0,0,1
